Ccode,Dcode,SchoolID,ObjectCode,restricted,unrestricted,total,
54,71803,0112466,6900,0,0,0,
54,71803,0112466,7110-7143,0,0,0,
54,71803,0112466,7211-7213,0,0,0,
54,71803,0112466,7221-7223AO,0,0,0,
54,71803,0112466,7221-7223SE,0,0,0,
54,71803,0112466,7281-7299,0,0,0,
54,71803,0112466,7438,0,0,0,
54,71803,0112466,7439,0,0,0,
54,71803,0112466,7630-7699,0,0,0,
54,71803,0112466,8011,0,0,0,
54,71803,0112466,8012,0,0,0,
54,71803,0112466,8015,0,0,0,
54,71803,0112466,8019,0,0,0,
54,71803,0112466,8020-8039,0,0,0,
54,71803,0112466,8040-8079,0,0,0,
54,71803,0112466,8080-8089,0,0,0,
54,71803,0112466,"8091, 8097",0,0,0,
54,71803,0112466,8092,0,0,0,
54,71803,0112466,8096,0,0,0,
54,71803,0112466,"8110, 8260-8299",0,0,0,
54,71803,0112466,"8181, 8182",0,0,0,
54,71803,0112466,8220,0,0,0,
54,71803,0112466,8290,0,0,0,
54,71803,0112466,8930-8979,0,0,0,
54,71803,0112466,8980-8999,0,0,0,
54,71803,0112466,9110,0,0,0,
54,71803,0112466,9111,0,0,0,
54,71803,0112466,9120,0,0,0,
54,71803,0112466,9130,0,0,0,
54,71803,0112466,9135,0,0,0,
54,71803,0112466,9140,0,0,0,
54,71803,0112466,9150,0,0,0,
54,71803,0112466,9200,0,0,0,
54,71803,0112466,9290,0,0,0,
54,71803,0112466,9320,0,0,0,
54,71803,0112466,9330,0,2606,2606,
54,71803,0112466,9340,0,0,0,
54,71803,0112466,9400-9499,0,0,0,
54,71803,0112466,9500,0,62.67,62.67,
54,71803,0112466,9590,0,0,0,
54,71803,0112466,9640,0,0,0,
54,71803,0112466,9650,0,0,0,
54,71803,0112466,9660-9669,0,96863.84,96863.84,
54,71803,0112466,9711,0,0,0,
54,71803,0112466,9712,0,0,0,
54,71803,0112466,9713,0,0,0,
54,71803,0112466,9719,0,0,0,
54,71803,0112466,9740,0,0,0,
54,71803,0112466,9750,0,0,0,
54,71803,0112466,9760,0,0,0,
54,71803,0112466,9780,0,0,0,
54,71803,0112466,9789,0,0,0,
54,71803,0112466,9790A,0,-94320.62,-94320.62,
54,71803,0112466,9790M,0,0,0,
54,71803,0112466,9791,0,0,0,
54,71803,0112466,"9793, 9795",0,-51956,-51956,
54,71803,0112466,9796,0,0,0,
54,71803,0112466,9797,0,0,0,
54,71803,0112466,LocalRevAO,0,0,0,
54,71803,0112466,StateRevAO,0,0,0,
54,71803,0112466,StateRevSE,0,0,0,
54,72256,0125542,1100,39212.85,237908.09,277120.94,
54,72256,0125542,1200,0,0,0,
54,72256,0125542,1300,39283.44,48517,87800.44,
54,72256,0125542,1900,0,0,0,
54,72256,0125542,2100,252,16355.5,16607.5,
54,72256,0125542,2200,0,0,0,
54,72256,0125542,2300,0,0,0,
54,72256,0125542,2400,17289.98,29645.18,46935.16,
54,72256,0125542,2900,0,23142.53,23142.53,
54,72256,0125542,3101-3102,0,29875.84,29875.84,
54,72256,0125542,3201-3202,0,0,0,
54,72256,0125542,3301-3302,0,12116.7,12116.7,
54,72256,0125542,3401-3402,0,46436.16,46436.16,
54,72256,0125542,3501-3502,0,6556.46,6556.46,
54,72256,0125542,3601-3602,0,10326,10326,
54,72256,0125542,3701-3702,0,0,0,
54,72256,0125542,3751-3752,0,0,0,
54,72256,0125542,3801-3802,0,0,0,
54,72256,0125542,3901-3902,0,0,0,
54,72256,0125542,4100,59912.77,0,59912.77,
54,72256,0125542,4200,19115.85,0,19115.85,
54,72256,0125542,4300,42377.57,949.19,43326.76,
54,72256,0125542,4400,59596.57,0,59596.57,
54,72256,0125542,4700,0,10.51,10.51,
54,72256,0125542,5100,0,0,0,
54,72256,0125542,5200,6556.1,0,6556.1,
54,72256,0125542,5300,1805,355,2160,
54,72256,0125542,5400,0,2500,2500,
54,72256,0125542,5500,0,0,0,
54,72256,0125542,5600,250,46655,46905,
54,72256,0125542,5800,52997.06,81871.17,134868.23,
54,72256,0125542,5900,211.75,217.19,428.94,
54,72256,0125542,6100-6170,0,0,0,
54,72256,0125542,6200,0,0,0,
54,72256,0125542,6300,0,0,0,
54,72256,0125542,6400,0,0,0,
54,72256,0125542,6500,0,0,0,
54,72256,0125542,6900,0,1648.17,1648.17,
54,72256,0125542,7110-7143,0,0,0,
54,72256,0125542,7211-7213,0,0,0,
54,72256,0125542,7221-7223AO,0,0,0,
54,72256,0125542,7221-7223SE,0,0,0,
54,72256,0125542,7281-7299,0,0,0,
54,72256,0125542,7438,0,0,0,
54,72256,0125542,7439,0,0,0,
54,72256,0125542,7630-7699,0,0,0,
54,72256,0125542,8011,0,0,0,
54,72256,0125542,8012,0,138137,138137,
54,72256,0125542,8015,0,408488,408488,
54,72256,0125542,8019,0,0,0,
54,72256,0125542,8020-8039,0,0,0,
54,72256,0125542,8040-8079,0,0,0,
54,72256,0125542,8080-8089,0,0,0,
54,72256,0125542,"8091, 8097",0,0,0,
54,72256,0125542,8092,0,0,0,
54,72256,0125542,8096,0,99391,99391,
54,72256,0125542,"8110, 8260-8299",338860.94,0,338860.94,
54,72256,0125542,"8181, 8182",0,0,0,
54,72256,0125542,8220,0,0,0,
54,72256,0125542,8290,0,0,0,
54,72256,0125542,8930-8979,0,0,0,
54,72256,0125542,8980-8999,0,0,0,
54,72256,0125542,9110,0,0,0,
54,72256,0125542,9111,0,0,0,
54,72256,0125542,9120,0,117799.05,117799.05,
54,72256,0125542,9130,0,0,0,
54,72256,0125542,9135,0,0,0,
54,72256,0125542,9140,0,0,0,
54,72256,0125542,9150,0,0,0,
54,72256,0125542,9200,0,442709.92,442709.92,
54,72256,0125542,9290,0,0,0,
54,72256,0125542,9320,0,0,0,
54,72256,0125542,9330,0,0,0,
54,72256,0125542,9340,0,0,0,
54,72256,0125542,9400-9499,0,3745.83,3745.83,
54,72256,0125542,9500,0,33509.53,33509.53,
54,72256,0125542,9590,0,0,0,
54,72256,0125542,9640,0,340000,340000,
54,72256,0125542,9650,0,0,0,
54,72256,0125542,9660-9669,0,0,0,
54,72256,0125542,9711,0,0,0,
54,72256,0125542,9712,0,0,0,
54,72256,0125542,9713,0,0,0,
54,72256,0125542,9719,0,0,0,
54,72256,0125542,9740,0,0,0,
54,72256,0125542,9750,0,0,0,
54,72256,0125542,9760,0,0,0,
54,72256,0125542,9780,0,0,0,
54,72256,0125542,9789,0,0,0,
54,72256,0125542,9790A,0,190745.27,190745.27,
54,72256,0125542,9790M,0,0,0,
54,72256,0125542,9791,0,0,0,
54,72256,0125542,"9793, 9795",0,0,0,
54,72256,0125542,9796,0,0,0,
54,72256,0125542,9797,0,0,0,
54,72256,0125542,LocalRevAO,0,48331.96,48331.96,
54,72256,0125542,StateRevAO,0,91483,91483,
54,72256,0125542,StateRevSE,0,0,0,
55,10553,0123752,1100,54166.49,71881.85,126048.34,
55,10553,0123752,1200,2585,0,2585,
55,10553,0123752,1300,9437.86,11747.43,21185.29,
55,10553,0123752,1900,0,0,0,
55,10553,0123752,2100,50956.61,4008,54964.61,
55,10553,0123752,2200,6133.87,16725.34,22859.21,
55,10553,0123752,2300,0,1335,1335,
55,10553,0123752,2400,0,20800.03,20800.03,
55,10553,0123752,2900,0,0,0,
55,10553,0123752,3101-3102,5737.03,8793.03,14530.06,
55,10553,0123752,3201-3202,5560.5,3282.05,8842.55,
55,10553,0123752,3301-3302,4419.24,4382,8801.24,
55,10553,0123752,3401-3402,24469.49,36557.67,61027.16,
55,10553,0123752,3501-3502,10627.85,1433.69,12061.54,
55,10553,0123752,3601-3602,2920.87,3045.56,5966.43,
55,10553,0123752,3701-3702,0,0,0,
55,10553,0123752,3751-3752,0,0,0,
55,10553,0123752,3801-3802,0,0,0,
55,10553,0123752,3901-3902,0,0,0,
55,10553,0123752,4100,0,0,0,
55,10553,0123752,4200,0,0,0,
55,10553,0123752,4300,3008.51,24314.24,27322.75,
55,10553,0123752,4400,2002.28,712.01,2714.29,
55,10553,0123752,4700,14461.82,0,14461.82,
55,10553,0123752,5100,0,0,0,
55,10553,0123752,5200,153.1,2501.89,2654.99,
55,10553,0123752,5300,0,1816.6,1816.6,
55,10553,0123752,5400,0,7836.22,7836.22,
55,10553,0123752,5500,0,12959.96,12959.96,
55,10553,0123752,5600,13605,62051.29,75656.29,
55,10553,0123752,5800,44827.95,16650.45,61478.4,
55,10553,0123752,5900,562.01,9310.7,9872.71,
55,10553,0123752,6100-6170,0,0,0,
55,10553,0123752,6200,0,0,0,
55,10553,0123752,6300,0,0,0,
55,10553,0123752,6400,0,0,0,
55,10553,0123752,6500,0,0,0,
55,10553,0123752,6900,0,0,0,
55,10553,0123752,7110-7143,0,1156.16,1156.16,
55,10553,0123752,7211-7213,0,0,0,
55,10553,0123752,7221-7223AO,0,0,0,
55,10553,0123752,7221-7223SE,0,0,0,
55,10553,0123752,7281-7299,0,0,0,
55,10553,0123752,7438,0,608.45,608.45,
55,10553,0123752,7439,0,0,0,
55,10553,0123752,7630-7699,0,0,0,
55,10553,0123752,8011,0,0,0,
55,10553,0123752,8012,0,7490,7490,
55,10553,0123752,8015,0,0,0,
55,10553,0123752,8019,0,-114.94,-114.94,
55,10553,0123752,8020-8039,0,0,0,
55,10553,0123752,8040-8079,0,0,0,
55,10553,0123752,8080-8089,0,0,0,
55,10553,0123752,"8091, 8097",0,0,0,
55,10553,0123752,8092,0,0,0,
55,10553,0123752,8096,0,199829,199829,
55,10553,0123752,"8110, 8260-8299",75000,0,75000,
55,10553,0123752,"8181, 8182",12471,0,12471,
55,10553,0123752,8220,505.63,0,505.63,
55,10553,0123752,8290,0,0,0,
55,10553,0123752,8930-8979,0,0,0,
55,10553,0123752,8980-8999,131818.08,-131818.08,0,
55,10553,0123752,9110,0,0,0,
55,10553,0123752,9111,0,0,0,
55,10553,0123752,9120,-64927.01,69363.74,4436.73,
55,10553,0123752,9130,0,0,0,
55,10553,0123752,9135,0,4700,4700,
55,10553,0123752,9140,0,0,0,
55,10553,0123752,9150,0,0,0,
55,10553,0123752,9200,76605.6,67038.58,143644.18,
55,10553,0123752,9290,0,0,0,
55,10553,0123752,9320,0,0,0,
55,10553,0123752,9330,0,0,0,
55,10553,0123752,9340,0,0,0,
55,10553,0123752,9400-9499,0,0,0,
55,10553,0123752,9500,11678.59,134476.74,146155.33,
55,10553,0123752,9590,0,0,0,
55,10553,0123752,9640,0,5966,5966,
55,10553,0123752,9650,0,0,0,
55,10553,0123752,9660-9669,0,0,0,
55,10553,0123752,9711,0,0,0,
55,10553,0123752,9712,0,0,0,
55,10553,0123752,9713,0,0,0,
55,10553,0123752,9719,0,0,0,
55,10553,0123752,9740,0,0,0,
55,10553,0123752,9750,0,0,0,
55,10553,0123752,9760,0,0,0,
55,10553,0123752,9780,0,0,0,
55,10553,0123752,9789,0,0,0,
55,10553,0123752,9790A,0,659.58,659.58,
55,10553,0123752,9790M,0,0,0,
55,10553,0123752,9791,0,-200487.65,-200487.65,
55,10553,0123752,"9793, 9795",0,0,0,
55,10553,0123752,9796,0,0,0,
55,10553,0123752,9797,0,0,0,
55,10553,0123752,LocalRevAO,3500.91,403668.25,407169.16,
55,10553,0123752,StateRevAO,2180.86,46002.62,48183.48,
55,10553,0123752,StateRevSE,30159,0,30159,
55,72363,0100099,1100,47225.14,274477.86,321703,
55,72363,0100099,1200,0,0,0,
55,72363,0100099,1300,0,0,0,
55,72363,0100099,1900,0,0,0,
55,72363,0100099,2100,0,0,0,
55,72363,0100099,2200,0,0,0,
55,72363,0100099,2300,0,0,0,
55,72363,0100099,2400,0,0,0,
55,72363,0100099,2900,0,0,0,
55,72363,0100099,3101-3102,2454.47,25132.69,27587.16,
55,72363,0100099,3201-3202,0,0,0,
55,72363,0100099,3301-3302,0,0,0,
55,72363,0100099,3401-3402,0,0,0,
55,72363,0100099,3501-3502,0,0,0,
55,72363,0100099,3601-3602,0,0,0,
55,72363,0100099,3701-3702,0,0,0,
55,72363,0100099,3751-3752,0,0,0,
55,72363,0100099,3801-3802,0,0,0,
55,72363,0100099,3901-3902,6863.93,47360.72,54224.65,
55,72363,0100099,4100,0,322735.51,322735.51,
55,72363,0100099,4200,0,176404.67,176404.67,
55,72363,0100099,4300,470.55,57868.52,58339.07,
55,72363,0100099,4400,0,0,0,
55,72363,0100099,4700,0,0,0,
55,72363,0100099,5100,0,0,0,
55,72363,0100099,5200,3499.49,1308.65,4808.14,
55,72363,0100099,5300,8285.8,1649.82,9935.62,
55,72363,0100099,5400,0,8716.47,8716.47,
55,72363,0100099,5500,0,-14724.05,-14724.05,
55,72363,0100099,5600,0,4032.55,4032.55,
55,72363,0100099,5800,16889.27,49854.32,66743.59,
55,72363,0100099,5900,0,25918.47,25918.47,
55,72363,0100099,6100-6170,0,0,0,
55,72363,0100099,6200,0,0,0,
55,72363,0100099,6300,0,0,0,
55,72363,0100099,6400,0,0,0,
55,72363,0100099,6500,0,0,0,
55,72363,0100099,6900,0,3395.15,3395.15,
55,72363,0100099,7110-7143,0,0,0,
55,72363,0100099,7211-7213,0,0,0,
55,72363,0100099,7221-7223AO,0,0,0,
55,72363,0100099,7221-7223SE,0,0,0,
55,72363,0100099,7281-7299,0,0,0,
55,72363,0100099,7438,0,0,0,
55,72363,0100099,7439,0,0,0,
55,72363,0100099,7630-7699,0,0,0,
55,72363,0100099,8011,0,0,0,
55,72363,0100099,8012,0,186928,186928,
55,72363,0100099,8015,0,276714,276714,
55,72363,0100099,8019,0,0,0,
55,72363,0100099,8020-8039,0,0,0,
55,72363,0100099,8040-8079,0,0,0,
55,72363,0100099,8080-8089,0,0,0,
55,72363,0100099,"8091, 8097",0,0,0,
55,72363,0100099,8092,0,0,0,
55,72363,0100099,8096,0,0,0,
55,72363,0100099,"8110, 8260-8299",0,0,0,
55,72363,0100099,"8181, 8182",4100.2,0,4100.2,
55,72363,0100099,8220,0,0,0,
55,72363,0100099,8290,26964.42,0,26964.42,
55,72363,0100099,8930-8979,0,0,0,
55,72363,0100099,8980-8999,46299.17,-46299.17,0,
55,72363,0100099,9110,0,0,0,
55,72363,0100099,9111,0,0,0,
55,72363,0100099,9120,0,43385.56,43385.56,
55,72363,0100099,9130,0,0,0,
55,72363,0100099,9135,0,0,0,
55,72363,0100099,9140,0,0,0,
55,72363,0100099,9150,0,0,0,
55,72363,0100099,9200,0,239932.07,239932.07,
55,72363,0100099,9290,0,0,0,
55,72363,0100099,9320,0,0,0,
55,72363,0100099,9330,0,4814.87,4814.87,
55,72363,0100099,9340,0,0,0,
55,72363,0100099,9400-9499,0,10243,10243,
55,72363,0100099,9500,0,298375.5,298375.5,
55,72363,0100099,9590,0,0,0,
55,72363,0100099,9640,0,0,0,
55,72363,0100099,9650,0,0,0,
55,72363,0100099,9660-9669,0,0,0,
55,72363,0100099,9711,0,0,0,
55,72363,0100099,9712,0,0,0,
55,72363,0100099,9713,0,0,0,
55,72363,0100099,9719,0,0,0,
55,72363,0100099,9740,0,0,0,
55,72363,0100099,9750,0,0,0,
55,72363,0100099,9760,0,0,0,
55,72363,0100099,9780,0,0,0,
55,72363,0100099,9789,0,0,0,
55,72363,0100099,9790A,0,0,0,
55,72363,0100099,9790M,0,0,0,
55,72363,0100099,9791,0,0,0,
55,72363,0100099,"9793, 9795",0,0,0,
55,72363,0100099,9796,0,0,0,
55,72363,0100099,9797,0,0,0,
55,72363,0100099,LocalRevAO,0,415857.12,415857.12,
55,72363,0100099,StateRevAO,0,150931.4,150931.4,
55,72363,0100099,StateRevSE,8324.86,0,8324.86,
56,72470,0120618,1100,0,78588.34,78588.34,
56,72470,0120618,1200,0,0,0,
56,72470,0120618,1300,0,12677.38,12677.38,
56,72470,0120618,1900,0,0,0,
56,72470,0120618,2100,0,0,0,
56,72470,0120618,2200,0,0,0,
56,72470,0120618,2300,0,0,0,
56,72470,0120618,2400,0,12977.33,12977.33,
56,72470,0120618,2900,0,0,0,
56,72470,0120618,3101-3102,0,6983.88,6983.88,
56,72470,0120618,3201-3202,0,1467.33,1467.33,
56,72470,0120618,3301-3302,0,2204.85,2204.85,
56,72470,0120618,3401-3402,0,18001.63,18001.63,
56,72470,0120618,3501-3502,0,1120.37,1120.37,
56,72470,0120618,3601-3602,0,3103.35,3103.35,
56,72470,0120618,3701-3702,0,0,0,
56,72470,0120618,3751-3752,0,0,0,
56,72470,0120618,3801-3802,0,0,0,
56,72470,0120618,3901-3902,0,0,0,
56,72470,0120618,4100,0,0,0,
56,72470,0120618,4200,0,0,0,
56,72470,0120618,4300,0,444.05,444.05,
56,72470,0120618,4400,0,0,0,
56,72470,0120618,4700,0,0,0,
56,72470,0120618,5100,0,0,0,
56,72470,0120618,5200,0,6134.24,6134.24,
56,72470,0120618,5300,0,756,756,
56,72470,0120618,5400,0,1673.24,1673.24,
56,72470,0120618,5500,0,0,0,
56,72470,0120618,5600,0,0,0,
56,72470,0120618,5800,6566.25,154406.2,160972.45,
56,72470,0120618,5900,0,501.67,501.67,
56,72470,0120618,6100-6170,0,0,0,
56,72470,0120618,6200,0,0,0,
56,72470,0120618,6300,0,0,0,
56,72470,0120618,6400,0,0,0,
56,72470,0120618,6500,0,0,0,
56,72470,0120618,6900,0,0,0,
56,72470,0120618,7110-7143,0,3456,3456,
56,72470,0120618,7211-7213,0,0,0,
56,72470,0120618,7221-7223AO,0,0,0,
56,72470,0120618,7221-7223SE,0,0,0,
56,72470,0120618,7281-7299,0,0,0,
56,72470,0120618,7438,0,0,0,
56,72470,0120618,7439,0,0,0,
56,72470,0120618,7630-7699,0,0,0,
56,72470,0120618,8011,0,0,0,
56,72470,0120618,8012,0,68002,68002,
56,72470,0120618,8015,0,173958,173958,
56,72470,0120618,8019,0,32232,32232,
56,72470,0120618,8020-8039,0,0,0,
56,72470,0120618,8040-8079,0,0,0,
56,72470,0120618,8080-8089,0,0,0,
56,72470,0120618,"8091, 8097",0,0,0,
56,72470,0120618,8092,0,0,0,
56,72470,0120618,8096,0,75971,75971,
56,72470,0120618,"8110, 8260-8299",0,0,0,
56,72470,0120618,"8181, 8182",0,0,0,
56,72470,0120618,8220,0,0,0,
56,72470,0120618,8290,0,0,0,
56,72470,0120618,8930-8979,0,0,0,
56,72470,0120618,8980-8999,2456.36,-2456.36,0,
56,72470,0120618,9110,-1049.96,4316.2,3266.24,
56,72470,0120618,9111,0,0,0,
56,72470,0120618,9120,888.22,205785.31,206673.53,
56,72470,0120618,9130,0,32.08,32.08,
56,72470,0120618,9135,0,0,0,
56,72470,0120618,9140,0,0,0,
56,72470,0120618,9150,0,0,0,
56,72470,0120618,9200,216.74,235443.58,235660.32,
56,72470,0120618,9290,0,0,0,
56,72470,0120618,9320,0,0,0,
56,72470,0120618,9330,0,0,0,
56,72470,0120618,9340,0,0,0,
56,72470,0120618,9400-9499,0,0,0,
56,72470,0120618,9500,55,128799.97,128854.97,
56,72470,0120618,9590,0,0,0,
56,72470,0120618,9640,0,160000,160000,
56,72470,0120618,9650,0,0,0,
56,72470,0120618,9660-9669,0,0,0,
56,72470,0120618,9711,0,0,0,
56,72470,0120618,9712,0,0,0,
56,72470,0120618,9713,0,0,0,
56,72470,0120618,9719,0,0,0,
56,72470,0120618,9740,0,0,0,
56,72470,0120618,9750,0,0,0,
56,72470,0120618,9760,0,0,0,
56,72470,0120618,9780,0,0,0,
56,72470,0120618,9789,0,0,0,
56,72470,0120618,9790A,-2828.77,156777.2,153948.43,
56,72470,0120618,9790M,0,0,0,
56,72470,0120618,9791,2828.77,66014.23,68843,
56,72470,0120618,"9793, 9795",0,0,0,
56,72470,0120618,9796,0,0,0,
56,72470,0120618,9797,2828.77,0,2828.77,
56,72470,0120618,LocalRevAO,0,917.79,917.79,
56,72470,0120618,StateRevAO,1281.12,46634.4,47915.52,
56,72470,0120618,StateRevSE,0,0,0,
56,72470,5630363,1100,0,1163892.9,1163892.9,
56,72470,5630363,1200,0,0,0,
56,72470,5630363,1300,0,407124.12,407124.12,
56,72470,5630363,1900,0,0,0,
56,72470,5630363,2100,0,0,0,
56,72470,5630363,2200,0,0,0,
56,72470,5630363,2300,0,0,0,
56,72470,5630363,2400,0,94142.92,94142.92,
56,72470,5630363,2900,0,0,0,
56,72470,5630363,3101-3102,0,126693.42,126693.42,
56,72470,5630363,3201-3202,0,10582,10582,
56,72470,5630363,3301-3302,0,27836,27836,
56,72470,5630363,3401-3402,0,246299.53,246299.53,
56,72470,5630363,3501-3502,0,17517.25,17517.25,
56,72470,5630363,3601-3602,0,49346.09,49346.09,
56,72470,5630363,3701-3702,0,0,0,
56,72470,5630363,3751-3752,0,0,0,
56,72470,5630363,3801-3802,0,0,0,
56,72470,5630363,3901-3902,0,0,0,
56,72470,5630363,4100,0,0,0,
56,72470,5630363,4200,0,0,0,
56,72470,5630363,4300,19973.4,295152.3,315125.7,
56,72470,5630363,4400,0,0,0,
56,72470,5630363,4700,0,0,0,
56,72470,5630363,5100,0,0,0,
56,72470,5630363,5200,0,55072.16,55072.16,
56,72470,5630363,5300,0,8795.8,8795.8,
56,72470,5630363,5400,0,15274.59,15274.59,
56,72470,5630363,5500,0,16964.28,16964.28,
56,72470,5630363,5600,0,121714.04,121714.04,
56,72470,5630363,5800,320484.78,641241.42,961726.2,
56,72470,5630363,5900,0,7313.56,7313.56,
56,72470,5630363,6100-6170,0,0,0,
56,72470,5630363,6200,0,0,0,
56,72470,5630363,6300,0,0,0,
56,72470,5630363,6400,0,0,0,
56,72470,5630363,6500,0,0,0,
56,72470,5630363,6900,0,0,0,
56,72470,5630363,7110-7143,0,72327.83,72327.83,
56,72470,5630363,7211-7213,0,0,0,
56,72470,5630363,7221-7223AO,0,0,0,
56,72470,5630363,7221-7223SE,0,0,0,
56,72470,5630363,7281-7299,0,0,0,
56,72470,5630363,7438,0,0,0,
56,72470,5630363,7439,0,0,0,
56,72470,5630363,7630-7699,0,0,0,
56,72470,5630363,8011,0,0,0,
56,72470,5630363,8012,0,755960,755960,
56,72470,5630363,8015,0,1830825,1830825,
56,72470,5630363,8019,0,360723,360723,
56,72470,5630363,8020-8039,0,0,0,
56,72470,5630363,8040-8079,0,0,0,
56,72470,5630363,8080-8089,0,0,0,
56,72470,5630363,"8091, 8097",0,0,0,
56,72470,5630363,8092,0,0,0,
56,72470,5630363,8096,0,947551,947551,
56,72470,5630363,"8110, 8260-8299",0,0,0,
56,72470,5630363,"8181, 8182",95000,0,95000,
56,72470,5630363,8220,0,0,0,
56,72470,5630363,8290,0,0,0,
56,72470,5630363,8930-8979,0,0,0,
56,72470,5630363,8980-8999,28415.79,-28415.79,0,
56,72470,5630363,9110,68886.36,-56520.75,12365.61,
56,72470,5630363,9111,0,0,0,
56,72470,5630363,9120,-5178.37,137106.56,131928.19,
56,72470,5630363,9130,0,365.1,365.1,
56,72470,5630363,9135,0,0,0,
56,72470,5630363,9140,0,0,0,
56,72470,5630363,9150,0,0,0,
56,72470,5630363,9200,0,1961650.62,1961650.62,
56,72470,5630363,9290,0,0,0,
56,72470,5630363,9320,0,0,0,
56,72470,5630363,9330,0,14002.77,14002.77,
56,72470,5630363,9340,0,0,0,
56,72470,5630363,9400-9499,0,0,0,
56,72470,5630363,9500,63707.99,97720.32,161428.31,
56,72470,5630363,9590,0,0,0,
56,72470,5630363,9640,0,0,0,
56,72470,5630363,9650,0,0,0,
56,72470,5630363,9660-9669,0,0,0,
56,72470,5630363,9711,0,0,0,
56,72470,5630363,9712,0,0,0,
56,72470,5630363,9713,0,0,0,
56,72470,5630363,9719,0,0,0,
56,72470,5630363,9740,0,0,0,
56,72470,5630363,9750,0,0,0,
56,72470,5630363,9760,0,0,0,
56,72470,5630363,9780,0,0,0,
56,72470,5630363,9789,0,0,0,
56,72470,5630363,9790A,0,1958883.98,1958883.98,
56,72470,5630363,9790M,0,0,0,
56,72470,5630363,9791,19532.99,1204659.36,1224192.35,
56,72470,5630363,"9793, 9795",0,0,0,
56,72470,5630363,9796,0,0,0,
56,72470,5630363,9797,0,0,0,
56,72470,5630363,LocalRevAO,0,18120.42,18120.42,
56,72470,5630363,StateRevAO,19973.4,246751.2,266724.6,
56,72470,5630363,StateRevSE,177536,0,177536,
56,72504,0127043,1100,0,83894.95,83894.95,
56,72504,0127043,1200,0,0,0,
56,72504,0127043,1300,0,33466,33466,
56,72504,0127043,1900,0,0,0,
56,72504,0127043,2100,0,0,0,
56,72504,0127043,2200,0,0,0,
56,72504,0127043,2300,0,0,0,
56,72504,0127043,2400,0,10583.36,10583.36,
56,72504,0127043,2900,0,10739.75,10739.75,
56,72504,0127043,3101-3102,0,19516.28,19516.28,
56,72504,0127043,3201-3202,0,0,0,
56,72504,0127043,3301-3302,0,34260.64,34260.64,
56,72504,0127043,3401-3402,0,18479.6,18479.6,
56,72504,0127043,3501-3502,0,2628.85,2628.85,
56,72504,0127043,3601-3602,0,4661.63,4661.63,
56,72504,0127043,3701-3702,0,0,0,
56,72504,0127043,3751-3752,0,0,0,
56,72504,0127043,3801-3802,0,0,0,
56,72504,0127043,3901-3902,0,6877.33,6877.33,
56,72504,0127043,4100,162500,25148.38,187648.38,
56,72504,0127043,4200,0,0,0,
56,72504,0127043,4300,0,2261.12,2261.12,
56,72504,0127043,4400,0,299.76,299.76,
56,72504,0127043,4700,0,0,0,
56,72504,0127043,5100,0,0,0,
56,72504,0127043,5200,0,1263.77,1263.77,
56,72504,0127043,5300,0,410.7,410.7,
56,72504,0127043,5400,0,6557.73,6557.73,
56,72504,0127043,5500,0,0,0,
56,72504,0127043,5600,0,0,0,
56,72504,0127043,5800,0,70305.16,70305.16,
56,72504,0127043,5900,0,1178,1178,
56,72504,0127043,6100-6170,0,0,0,
56,72504,0127043,6200,0,0,0,
56,72504,0127043,6300,0,0,0,
56,72504,0127043,6400,0,0,0,
56,72504,0127043,6500,0,0,0,
56,72504,0127043,6900,0,0,0,
56,72504,0127043,7110-7143,0,0,0,
56,72504,0127043,7211-7213,0,0,0,
56,72504,0127043,7221-7223AO,0,0,0,
56,72504,0127043,7221-7223SE,0,0,0,
56,72504,0127043,7281-7299,0,0,0,
56,72504,0127043,7438,0,9928.21,9928.21,
56,72504,0127043,7439,0,0,0,
56,72504,0127043,7630-7699,0,0,0,
56,72504,0127043,8011,0,0,0,
56,72504,0127043,8012,0,81573,81573,
56,72504,0127043,8015,0,472277,472277,
56,72504,0127043,8019,0,0,0,
56,72504,0127043,8020-8039,0,0,0,
56,72504,0127043,8040-8079,0,0,0,
56,72504,0127043,8080-8089,0,0,0,
56,72504,0127043,"8091, 8097",0,0,0,
56,72504,0127043,8092,0,0,0,
56,72504,0127043,8096,0,39649,39649,
56,72504,0127043,"8110, 8260-8299",162500,0,162500,
56,72504,0127043,"8181, 8182",0,0,0,
56,72504,0127043,8220,0,0,0,
56,72504,0127043,8290,0,0,0,
56,72504,0127043,8930-8979,0,0,0,
56,72504,0127043,8980-8999,0,0,0,
56,72504,0127043,9110,0,0,0,
56,72504,0127043,9111,0,0,0,
56,72504,0127043,9120,-162500,281027.35,118527.35,
56,72504,0127043,9130,0,0,0,
56,72504,0127043,9135,0,0,0,
56,72504,0127043,9140,0,0,0,
56,72504,0127043,9150,0,0,0,
56,72504,0127043,9200,162500,377812,540312,
56,72504,0127043,9290,0,0,0,
56,72504,0127043,9320,0,0,0,
56,72504,0127043,9330,0,0,0,
56,72504,0127043,9340,0,0,0,
56,72504,0127043,9400-9499,0,0,0,
56,72504,0127043,9500,0,55461.91,55461.91,
56,72504,0127043,9590,0,0,0,
56,72504,0127043,9640,0,260601.64,260601.64,
56,72504,0127043,9650,0,0,0,
56,72504,0127043,9660-9669,0,0,0,
56,72504,0127043,9711,0,0,0,
56,72504,0127043,9712,0,0,0,
56,72504,0127043,9713,0,0,0,
