Id,Id2,Geography,Estimate; Total:,total_below_poverty,under_5_below_poverty,age_5_below_poverty,age_6_to_11_below_poverty,age_12_to_17_below_poverty,age_18_65_below_poverty,total_above_poverty,under_5_above_poverty,age_5_above_poverty,age_6_to_11_above_poverty,age_12_to_17_above_poverty,age_18_65_above_poverty
8600000US89010,89010,ZCTA5 89010,281,91,0,6,8,15,49,190,0,0,8,17,89
8600000US89019,89019,ZCTA5 89019,1876,51,6,0,0,0,35,1825,12,0,0,154,1313
8600000US89060,89060,ZCTA5 89060,10587,2367,205,0,316,372,1231,8220,140,24,435,493,4889
8600000US89061,89061,ZCTA5 89061,4448,621,14,18,63,69,354,3827,166,47,245,329,2273
8600000US89439,89439,ZCTA5 89439,1643,81,40,0,0,0,41,1562,0,0,76,39,955
8600000US90001,90001,ZCTA5 90001,54198,16602,2249,482,2619,2397,8370,37596,3012,523,3617,3794,24205
8600000US90002,90002,ZCTA5 90002,48363,15737,2205,430,2375,2597,7430,32626,2468,545,3248,3692,20317
8600000US90003,90003,ZCTA5 90003,66905,26033,3911,848,3497,3359,13437,40872,3323,488,3551,4551,26052
8600000US90004,90004,ZCTA5 90004,62790,14191,1227,300,1472,1384,8914,48599,2698,467,2043,3211,35615
8600000US90005,90005,ZCTA5 90005,39514,10524,1324,157,1112,1011,5872,28990,1746,256,1423,1491,21462
8600000US90006,90006,ZCTA5 90006,58016,18496,2165,311,2429,2670,9652,39520,2048,416,2182,2122,29532
8600000US90007,90007,ZCTA5 90007,37321,16623,1076,199,1211,995,12440,20698,1150,230,1095,1450,15111
8600000US90008,90008,ZCTA5 90008,33522,8482,919,178,824,1418,4353,25040,1164,265,1066,2017,16200
8600000US90010,90010,ZCTA5 90010,3835,665,48,0,0,0,446,3170,55,0,89,33,2571
8600000US90011,90011,ZCTA5 90011,100103,42456,5252,1172,6449,6369,22170,57647,4325,762,4541,4744,39719
8600000US90012,90012,ZCTA5 90012,21230,7359,311,78,608,535,4110,13871,602,13,381,454,9754
8600000US90013,90013,ZCTA5 90013,8985,4520,37,0,0,18,4099,4465,196,0,14,0,3489
8600000US90014,90014,ZCTA5 90014,5464,2687,18,0,0,26,2096,2777,9,0,11,11,2325
8600000US90015,90015,ZCTA5 90015,17290,6068,526,106,389,535,3886,11222,747,41,620,660,8254
8600000US90016,90016,ZCTA5 90016,46627,10223,994,216,1364,904,6064,36404,2615,413,2369,3082,23882
8600000US90017,90017,ZCTA5 90017,23051,11607,1008,265,1114,1281,7188,11444,556,103,647,517,8647
8600000US90018,90018,ZCTA5 90018,47850,13309,1556,225,1828,1599,7011,34541,2057,329,2219,2490,24058
8600000US90019,90019,ZCTA5 90019,63808,14977,1356,252,1514,1819,8883,48831,2593,374,2969,3317,33936
8600000US90020,90020,ZCTA5 90020,41006,7317,766,174,616,544,4533,33689,1596,158,2043,2407,25007
8600000US90021,90021,ZCTA5 90021,2662,1100,0,0,0,0,941,1562,46,0,24,87,1274
8600000US90022,90022,ZCTA5 90022,68371,17006,2032,403,2348,2215,8988,51365,3603,942,4159,4558,33081
8600000US90023,90023,ZCTA5 90023,45274,14994,1731,275,2033,2127,7911,30280,2042,517,2338,2854,20121
8600000US90024,90024,ZCTA5 90024,36449,11727,39,0,35,89,11089,24722,941,101,834,794,17386
8600000US90025,90025,ZCTA5 90025,42696,4878,122,42,266,290,3818,37818,2082,333,1349,828,28929
8600000US90026,90026,ZCTA5 90026,69082,15043,1506,309,1232,1624,9413,54039,2636,531,3133,3395,39010
8600000US90027,90027,ZCTA5 90027,45102,8924,235,37,414,592,5967,36178,1886,152,1038,1187,26932
8600000US90028,90028,ZCTA5 90028,27824,7948,437,14,218,356,5988,19876,448,82,587,651,16131
8600000US90029,90029,ZCTA5 90029,39046,10369,947,189,1105,932,6390,28677,1108,210,1474,1849,21168
8600000US90031,90031,ZCTA5 90031,39558,12641,1294,196,1453,1708,6925,26917,1581,281,1735,1751,18368
8600000US90032,90032,ZCTA5 90032,47982,9287,1094,266,1017,1124,5126,38695,2142,499,2976,3159,25382
8600000US90033,90033,ZCTA5 90033,47884,16332,2009,274,2082,2169,8761,31552,2235,417,2629,2846,20375
8600000US90034,90034,ZCTA5 90034,58757,9595,842,106,453,468,7209,49162,2577,624,2482,2358,37389
8600000US90035,90035,ZCTA5 90035,30195,2657,52,0,72,68,1770,27538,1823,136,1712,1663,18897
8600000US90036,90036,ZCTA5 90036,35667,4154,168,35,142,83,3350,31513,1644,376,1644,1317,24126
8600000US90037,90037,ZCTA5 90037,60570,24214,3162,471,3293,3115,13037,36356,2188,491,2631,3161,25185
8600000US90038,90038,ZCTA5 90038,30122,7951,753,110,682,728,5168,22171,1066,179,1288,1240,16808
8600000US90039,90039,ZCTA5 90039,28030,3928,211,80,260,330,2631,24102,1250,367,1018,1190,17361
8600000US90040,90040,ZCTA5 90040,12414,1733,130,12,220,203,907,10681,661,179,1048,1001,6601
8600000US90041,90041,ZCTA5 90041,26858,3525,308,14,261,160,2478,23333,1063,192,1288,1768,15573
8600000US90042,90042,ZCTA5 90042,61587,10476,901,165,1378,1071,6323,51111,3287,347,3728,3805,34201
8600000US90043,90043,ZCTA5 90043,43434,9514,775,231,1040,1023,5599,33920,1973,289,2494,2268,21686
8600000US90044,90044,ZCTA5 90044,85575,27753,3861,706,4074,3280,14479,57822,4283,876,4408,5636,37353
8600000US90045,90045,ZCTA5 90045,37195,4348,334,50,291,160,3230,32847,1863,312,2174,2238,22228
8600000US90046,90046,ZCTA5 90046,49819,8131,165,60,170,122,5875,41688,1381,194,966,739,33104
8600000US90047,90047,ZCTA5 90047,47526,9521,939,207,943,1186,5234,38005,1517,329,2977,3685,23929
8600000US90048,90048,ZCTA5 90048,20378,1900,0,0,135,23,1471,18478,999,103,465,295,13645
8600000US90049,90049,ZCTA5 90049,35588,2101,0,50,44,37,1687,33487,1923,345,1812,1676,21453
8600000US90056,90056,ZCTA5 90056,8615,397,14,0,41,59,193,8218,209,75,347,681,5130
8600000US90057,90057,ZCTA5 90057,44001,15529,1608,409,1922,1853,8707,28472,1633,201,1364,1543,21722
8600000US90058,90058,ZCTA5 90058,3289,1745,229,88,266,355,772,1544,78,7,173,78,1112
8600000US90059,90059,ZCTA5 90059,39917,13979,1869,316,2343,2271,6724,25938,1599,565,2574,2967,16527
8600000US90061,90061,ZCTA5 90061,26351,8109,1101,344,1043,1194,4106,18242,1419,132,1713,1847,11315
8600000US90062,90062,ZCTA5 90062,31279,8345,816,218,1045,878,4808,22934,990,265,1698,1911,15509
8600000US90063,90063,ZCTA5 90063,53607,13738,1326,275,2034,1897,7184,39869,2658,477,3186,3891,25901
8600000US90064,90064,ZCTA5 90064,25612,2474,92,0,121,186,1801,23138,1361,396,1481,1486,14917
8600000US90065,90065,ZCTA5 90065,45369,8555,664,119,1159,964,4736,36814,2181,401,2239,2689,24717
8600000US90066,90066,ZCTA5 90066,55886,6631,662,65,201,453,4774,49255,3317,389,2438,2666,34376
8600000US90067,90067,ZCTA5 90067,2241,320,0,0,28,0,161,1921,66,0,96,4,893
8600000US90068,90068,ZCTA5 90068,22261,2488,31,92,30,0,2060,19773,773,61,675,540,15527
8600000US90069,90069,ZCTA5 90069,20328,2210,0,0,26,97,1682,18118,286,35,315,209,14623
8600000US90071,90071,ZCTA5 90071,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90073,90073,ZCTA5 90073,416,328,0,0,0,0,323,88,0,0,0,0,62
8600000US90077,90077,ZCTA5 90077,8082,212,0,37,36,0,95,7870,344,79,658,466,4506
8600000US90079,90079,ZCTA5 90079,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90089,90089,ZCTA5 90089,72,72,0,0,0,0,72,0,0,0,0,0,0
8600000US90090,90090,ZCTA5 90090,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90094,90094,ZCTA5 90094,5536,383,0,0,0,0,335,5153,551,12,168,144,3871
8600000US90095,90095,ZCTA5 90095,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90201,90201,ZCTA5 90201,101089,28524,3831,838,4144,4391,14160,72565,5834,1099,6407,8082,46969
8600000US90210,90210,ZCTA5 90210,21501,1464,43,0,115,88,895,20037,1259,134,1604,1094,11029
8600000US90211,90211,ZCTA5 90211,7889,708,0,0,31,82,463,7181,254,99,461,592,4703
8600000US90212,90212,ZCTA5 90212,12306,890,43,15,12,41,631,11416,526,25,684,1089,7461
8600000US90220,90220,ZCTA5 90220,50449,11925,1744,283,1906,1649,5843,38524,3027,559,3660,3591,23745
8600000US90221,90221,ZCTA5 90221,51017,13360,1673,314,2105,1835,6795,37657,3251,505,3478,3752,24060
8600000US90222,90222,ZCTA5 90222,30764,8348,1270,272,1469,747,4270,22416,1882,209,2162,2366,13870
8600000US90230,90230,ZCTA5 90230,32354,3707,325,89,451,348,2149,28647,1516,465,1807,1846,18851
8600000US90232,90232,ZCTA5 90232,15182,1011,0,18,91,0,719,14171,813,123,909,934,9724
8600000US90240,90240,ZCTA5 90240,25094,1894,127,0,67,182,1137,23200,1588,435,1851,1921,14565
8600000US90241,90241,ZCTA5 90241,43591,5329,534,119,593,909,2711,38262,2316,438,2760,3669,24687
8600000US90242,90242,ZCTA5 90242,41882,6143,394,200,842,1206,3313,35739,2457,327,3263,3509,23007
8600000US90245,90245,ZCTA5 90245,16598,694,17,0,14,122,478,15904,882,90,959,1554,10717
8600000US90247,90247,ZCTA5 90247,45989,9055,1198,65,1228,1202,4421,36934,1884,428,2631,2751,24257
8600000US90248,90248,ZCTA5 90248,9771,991,122,5,6,117,621,8780,403,86,602,658,5176
8600000US90249,90249,ZCTA5 90249,26653,3660,594,58,385,332,2020,22993,1639,258,1481,1762,14751
8600000US90250,90250,ZCTA5 90250,93061,16865,1845,425,2248,1841,9512,76196,5075,1240,6388,6448,51037
8600000US90254,90254,ZCTA5 90254,19509,674,0,0,8,9,595,18835,937,280,1184,735,13807
8600000US90255,90255,ZCTA5 90255,75579,20128,2772,347,2687,2589,10403,55451,4160,770,4727,5448,36263
8600000US90260,90260,ZCTA5 90260,34841,5431,392,58,599,574,3450,29410,2667,294,2482,2663,18992
8600000US90262,90262,ZCTA5 90262,66173,15624,1969,514,2309,2374,7985,50549,3843,813,5027,5472,31966
8600000US90263,90263,ZCTA5 90263,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90265,90265,ZCTA5 90265,17090,1376,11,0,97,161,1006,15714,584,205,1067,1573,9119
8600000US90266,90266,ZCTA5 90266,35145,1026,8,23,136,10,704,34119,1888,687,3050,3042,20987
8600000US90270,90270,ZCTA5 90270,27232,7253,1036,275,1048,1124,3520,19979,1531,243,1827,1979,13160
8600000US90272,90272,ZCTA5 90272,22824,1017,34,12,122,81,631,21807,1117,271,1958,2125,11691
8600000US90274,90274,ZCTA5 90274,25373,634,29,0,41,55,290,24739,880,189,2358,2591,12673
8600000US90275,90275,ZCTA5 90275,41693,1655,3,11,230,263,805,40038,1712,454,3568,3549,21982
8600000US90277,90277,ZCTA5 90277,33934,1846,0,10,62,97,1345,32088,1682,256,1392,1834,22287
8600000US90278,90278,ZCTA5 90278,40796,2510,210,33,198,240,1548,38286,2934,601,2643,2070,26151
8600000US90280,90280,ZCTA5 90280,94402,19492,2480,295,2532,2722,10154,74910,5087,1185,6054,7541,49087
8600000US90290,90290,ZCTA5 90290,6878,427,29,0,18,29,351,6451,333,134,747,448,4098
8600000US90291,90291,ZCTA5 90291,26857,3293,162,48,289,243,2280,23564,1165,238,725,782,18227
8600000US90292,90292,ZCTA5 90292,22335,2192,62,0,196,184,1445,20143,1216,68,500,220,14831
8600000US90293,90293,ZCTA5 90293,12038,823,50,0,0,14,733,11215,301,17,265,231,8652
8600000US90301,90301,ZCTA5 90301,36469,8056,1057,154,844,1033,4513,28413,1955,333,2228,2141,19320
8600000US90302,90302,ZCTA5 90302,30187,5256,358,71,771,576,3171,24931,2027,320,2123,1944,16786
8600000US90303,90303,ZCTA5 90303,25742,6602,957,136,803,860,3603,19140,1041,238,2011,1829,12134
8600000US90304,90304,ZCTA5 90304,26891,7995,884,186,1089,1159,4420,18896,1229,253,1663,1877,12654
8600000US90305,90305,ZCTA5 90305,14831,1382,103,0,79,276,772,13449,508,135,890,892,8499
8600000US90401,90401,ZCTA5 90401,6723,1013,0,0,0,0,781,5710,100,25,111,92,4514
8600000US90402,90402,ZCTA5 90402,12351,477,17,0,0,31,338,11874,673,169,729,706,7188
8600000US90403,90403,ZCTA5 90403,24221,1983,11,0,67,14,1406,22238,846,242,1021,857,15705
8600000US90404,90404,ZCTA5 90404,20150,3266,226,0,106,160,2331,16884,790,82,715,803,12542
8600000US90405,90405,ZCTA5 90405,28014,3481,176,42,43,91,2646,24533,1080,305,1350,1133,17613
8600000US90501,90501,ZCTA5 90501,42278,6630,731,206,831,1007,3596,35648,1861,364,2862,2826,24063
8600000US90502,90502,ZCTA5 90502,16031,1602,153,10,87,198,1013,14429,705,257,826,975,9652
8600000US90503,90503,ZCTA5 90503,45623,3525,187,8,215,420,2070,42098,2644,367,2984,3386,26391
8600000US90504,90504,ZCTA5 90504,31465,1922,27,0,145,224,1106,29543,1439,262,1890,2239,19262
8600000US90505,90505,ZCTA5 90505,35731,2736,50,10,177,236,1728,32995,1795,330,2338,2669,20210
8600000US90506,90506,ZCTA5 90506,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90601,90601,ZCTA5 90601,32442,3420,390,101,274,529,1843,29022,1691,189,2000,2542,18938
8600000US90602,90602,ZCTA5 90602,24859,4929,617,178,660,538,2638,19930,1028,244,1606,1989,13062
8600000US90603,90603,ZCTA5 90603,19751,873,16,0,29,91,574,18878,1013,226,1538,1698,11789
8600000US90604,90604,ZCTA5 90604,40337,3261,335,96,306,433,1789,37076,2453,422,3035,3846,23261
8600000US90605,90605,ZCTA5 90605,40448,4645,370,97,771,692,2286,35803,2378,618,2671,3359,23111
8600000US90606,90606,ZCTA5 90606,32566,3239,228,84,395,362,1708,29327,1755,455,2491,2622,18937
8600000US90620,90620,ZCTA5 90620,43950,3285,340,41,280,346,1914,40665,2188,414,3151,3931,25790
8600000US90621,90621,ZCTA5 90621,35889,5676,507,125,634,754,3196,30213,2180,366,2523,2796,19678
8600000US90623,90623,ZCTA5 90623,15476,1119,38,0,37,75,753,14357,678,190,904,1540,8724
8600000US90630,90630,ZCTA5 90630,48180,3099,223,9,314,290,2035,45081,2215,369,2924,4339,29018
8600000US90631,90631,ZCTA5 90631,67518,8706,1042,214,1125,1076,4532,58812,3585,763,4576,5487,37716
8600000US90638,90638,ZCTA5 90638,46700,2887,178,65,186,198,1629,43813,2436,453,3413,3870,26753
8600000US90640,90640,ZCTA5 90640,62496,9387,1028,189,1205,1099,4737,53109,3715,739,3794,3877,33512
8600000US90650,90650,ZCTA5 90650,103934,12745,861,134,1415,1859,7247,91189,5672,1281,7636,8796,58325
8600000US90660,90660,ZCTA5 90660,62611,8383,1007,216,935,1023,4453,54228,3120,664,4429,4659,34304
8600000US90670,90670,ZCTA5 90670,14898,1086,107,0,40,135,556,13812,688,169,1396,1359,8345
8600000US90680,90680,ZCTA5 90680,30221,4366,419,119,670,393,2497,25855,1777,381,1938,1979,16851
8600000US90701,90701,ZCTA5 90701,16100,2073,187,84,145,366,1093,14027,540,59,993,1153,9768
8600000US90703,90703,ZCTA5 90703,49410,2799,74,12,139,351,1637,46611,1845,473,2980,4734,28983
8600000US90704,90704,ZCTA5 90704,3944,560,59,0,30,81,323,3384,201,16,272,313,2180
8600000US90706,90706,ZCTA5 90706,76092,12076,1511,313,1609,1688,6289,64016,4756,887,5387,6639,40709
8600000US90710,90710,ZCTA5 90710,27342,3466,359,163,375,449,1852,23876,1258,317,1652,1973,15496
8600000US90712,90712,ZCTA5 90712,31300,2026,269,52,121,260,1133,29274,1638,358,2422,2326,18984
8600000US90713,90713,ZCTA5 90713,27514,1171,42,11,90,121,674,26343,1630,269,1858,2700,16803
8600000US90715,90715,ZCTA5 90715,21054,2793,279,104,454,329,1371,18261,954,156,1187,1735,12506
8600000US90716,90716,ZCTA5 90716,14168,3319,427,84,352,442,1855,10849,801,122,781,715,7421
8600000US90717,90717,ZCTA5 90717,21202,2485,163,72,148,166,1495,18717,1530,159,1019,1532,12459
8600000US90720,90720,ZCTA5 90720,21409,1277,67,12,79,205,671,20132,959,249,1447,2036,12115
8600000US90723,90723,ZCTA5 90723,53769,11757,1383,237,1667,1867,6289,42012,2945,671,3886,4937,26527
8600000US90731,90731,ZCTA5 90731,57832,11184,1545,181,1483,1228,6092,46648,2818,551,3115,3897,30695
8600000US90732,90732,ZCTA5 90732,19527,1417,88,8,42,184,732,18110,769,157,1149,1152,11444
8600000US90740,90740,ZCTA5 90740,23527,1891,0,0,35,34,846,21636,781,94,993,1197,10426
8600000US90742,90742,ZCTA5 90742,964,129,0,0,0,0,56,835,0,8,18,49,677
8600000US90743,90743,ZCTA5 90743,411,94,0,0,0,36,46,317,0,0,0,28,151
8600000US90744,90744,ZCTA5 90744,57188,14925,1809,433,2233,2196,7615,42263,3422,512,3588,4291,27241
8600000US90745,90745,ZCTA5 90745,57729,4983,272,36,487,551,2942,52746,2901,668,3649,4843,33849
8600000US90746,90746,ZCTA5 90746,25470,2104,131,14,262,300,1100,23366,993,168,1334,1621,15167
8600000US90747,90747,ZCTA5 90747,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US90755,90755,ZCTA5 90755,10929,1528,253,0,88,248,874,9401,678,102,491,664,6712
8600000US90802,90802,ZCTA5 90802,38417,9426,700,116,872,889,6298,28991,1326,166,1082,1117,23038
8600000US90803,90803,ZCTA5 90803,30725,2532,8,18,68,201,2096,28193,978,221,1008,1180,20218
8600000US90804,90804,ZCTA5 90804,40098,10497,1042,160,867,1193,6763,29601,2003,324,2069,2493,21266
8600000US90805,90805,ZCTA5 90805,92595,20824,2829,589,2651,2803,10938,71771,5524,1244,6394,7464,46302
8600000US90806,90806,ZCTA5 90806,42427,11740,1398,145,1615,1847,6212,30687,2236,525,2269,3096,19809
8600000US90807,90807,ZCTA5 90807,31560,2042,103,35,78,115,1326,29518,1529,302,2104,2489,19947
8600000US90808,90808,ZCTA5 90808,39042,1866,131,34,105,101,1215,37176,1739,263,2988,3533,23406
8600000US90810,90810,ZCTA5 90810,36719,7166,937,131,1151,830,3600,29553,2137,378,2487,3000,18267
8600000US90813,90813,ZCTA5 90813,58216,21168,2784,342,3080,2701,11314,37048,3266,443,3207,3591,24069
8600000US90814,90814,ZCTA5 90814,18423,2398,68,29,129,156,1781,16025,827,127,975,542,11987
8600000US90815,90815,ZCTA5 90815,37905,3413,132,7,128,162,2730,34492,2341,454,1998,2302,21867
8600000US90822,90822,ZCTA5 90822,30,20,0,0,0,0,0,10,0,0,0,0,0
8600000US90831,90831,ZCTA5 90831,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US91001,91001,ZCTA5 91001,37803,3873,352,93,454,383,2158,33930,1985,476,2378,2752,21427
8600000US91006,91006,ZCTA5 91006,32248,2552,52,0,220,233,1646,29696,1363,338,2059,2926,18912
8600000US91007,91007,ZCTA5 91007,33100,3807,157,49,345,427,2209,29293,1431,367,2069,2304,18446
8600000US91008,91008,ZCTA5 91008,977,84,0,0,0,0,53,893,22,0,38,72,483
8600000US91010,91010,ZCTA5 91010,24534,2603,170,33,317,319,1373,21931,1233,448,1530,1602,14144
8600000US91011,91011,ZCTA5 91011,20353,427,19,0,31,66,261,19926,618,125,1969,2563,11341
8600000US91016,91016,ZCTA5 91016,41525,4254,293,51,405,598,2688,37271,2615,555,2461,3156,23997
8600000US91020,91020,ZCTA5 91020,8190,688,31,0,94,23,464,7502,273,105,542,720,4959
8600000US91024,91024,ZCTA5 91024,10931,1048,153,59,49,0,679,9883,502,69,774,505,6187
8600000US91030,91030,ZCTA5 91030,25446,1939,120,0,80,139,1348,23507,1076,319,2323,2076,15312
8600000US91040,91040,ZCTA5 91040,19671,1752,103,0,32,106,1307,17919,1109,185,1076,1053,12204
8600000US91042,91042,ZCTA5 91042,28029,4629,443,66,254,479,2979,23400,1260,191,1336,1480,16447
8600000US91046,91046,ZCTA5 91046,141,50,0,0,0,0,0,91,0,0,0,0,0
8600000US91101,91101,ZCTA5 91101,21363,3811,258,50,119,153,2705,17552,1022,97,483,621,12977
8600000US91103,91103,ZCTA5 91103,26421,4281,386,50,299,552,2537,22140,1179,292,1416,2231,14045
8600000US91104,91104,ZCTA5 91104,36658,4427,337,17,234,476,2940,32231,2054,450,2107,2066,21381
8600000US91105,91105,ZCTA5 91105,10613,710,0,0,18,20,560,9903,471,86,369,444,6026
8600000US91106,91106,ZCTA5 91106,23592,2634,49,0,37,142,2227,20958,1089,114,1006,1347,15124
8600000US91107,91107,ZCTA5 91107,31611,2469,186,50,58,142,1642,29142,1898,297,1724,1682,18656
8600000US91108,91108,ZCTA5 91108,13297,606,0,0,32,20,412,12691,665,197,978,1273,7298
8600000US91201,91201,ZCTA5 91201,23554,3393,85,0,363,540,2015,20161,847,179,1125,1154,14141
8600000US91202,91202,ZCTA5 91202,22511,2160,174,54,203,182,1166,20351,887,253,1186,817,13291
8600000US91203,91203,ZCTA5 91203,13298,2022,94,27,316,244,1067,11276,389,89,546,956,7750
8600000US91204,91204,ZCTA5 91204,15774,2796,231,38,130,367,1667,12978,712,51,720,761,9213
8600000US91205,91205,ZCTA5 91205,38230,8252,402,115,701,915,4506,29978,1527,319,1478,1860,20898
8600000US91206,91206,ZCTA5 91206,32302,3638,158,43,176,294,2227,28664,1079,231,1679,1688,19060
8600000US91207,91207,ZCTA5 91207,10613,413,47,0,18,9,267,10200,648,19,702,447,6458
8600000US91208,91208,ZCTA5 91208,15636,771,13,0,34,55,502,14865,1057,212,925,1318,9081
8600000US91210,91210,ZCTA5 91210,228,17,0,0,0,0,17,211,19,0,0,8,176
8600000US91214,91214,ZCTA5 91214,31369,1798,23,0,161,181,1061,29571,1328,234,2329,3375,18859
8600000US91301,91301,ZCTA5 91301,25659,1446,119,38,98,241,775,24213,771,269,2072,2408,15881
8600000US91302,91302,ZCTA5 91302,24890,1508,33,27,167,285,825,23382,976,323,1952,2761,14080
8600000US91303,91303,ZCTA5 91303,26451,4696,422,63,519,787,2579,21755,1657,285,1722,1267,15288
8600000US91304,91304,ZCTA5 91304,52383,9125,1012,395,1425,791,4797,43258,2280,470,3289,3465,28356
8600000US91306,91306,ZCTA5 91306,46886,7164,859,82,913,705,4178,39722,2630,515,2577,2905,26761
8600000US91307,91307,ZCTA5 91307,24865,1337,14,26,72,47,923,23528,1230,386,1755,2047,14334
8600000US91311,91311,ZCTA5 91311,37314,2485,77,0,167,301,1554,34829,1724,172,2329,2475,22924
8600000US91316,91316,ZCTA5 91316,26368,2855,84,50,228,210,1585,23513,1697,148,1146,934,15656
8600000US91320,91320,ZCTA5 91320,45295,2740,197,35,342,483,1540,42555,1916,684,4737,4108,25942
8600000US91321,91321,ZCTA5 91321,34095,5906,447,162,948,660,3222,28189,1871,229,2361,2500,17589
8600000US91324,91324,ZCTA5 91324,26621,4124,285,76,415,255,2733,22497,1140,215,1503,1840,14491
8600000US91325,91325,ZCTA5 91325,33035,5135,390,88,202,228,3857,27900,1465,223,1741,2199,18674
8600000US91326,91326,ZCTA5 91326,35586,2331,13,0,147,247,1700,33255,1612,342,2566,2796,20791
8600000US91330,91330,ZCTA5 91330,13,13,0,0,0,0,13,0,0,0,0,0,0
8600000US91331,91331,ZCTA5 91331,96063,19502,2193,292,2717,2556,10680,76561,5413,1204,6367,7398,49796
8600000US91335,91335,ZCTA5 91335,73517,10807,772,190,1144,1102,6295,62710,3815,740,5112,5052,41487
8600000US91340,91340,ZCTA5 91340,34900,6488,951,165,846,856,3318,28412,2526,416,2471,2662,17823
8600000US91342,91342,ZCTA5 91342,87356,13578,1485,481,1441,2120,7042,73778,5475,910,5984,6834,47931
8600000US91343,91343,ZCTA5 91343,60292,12641,1782,359,1482,1731,6620,47651,2939,570,4049,3726,31832
8600000US91344,91344,ZCTA5 91344,52569,4766,291,66,474,429,2867,47803,2059,532,3223,4969,29993
8600000US91345,91345,ZCTA5 91345,18378,1563,16,0,220,172,910,16815,1030,147,1393,1402,10690
8600000US91350,91350,ZCTA5 91350,34096,1330,137,0,89,132,869,32766,2286,499,2605,3675,21024
8600000US91351,91351,ZCTA5 91351,31730,3224,419,54,453,378,1777,28506,1579,386,2523,2724,18898
8600000US91352,91352,ZCTA5 91352,45144,8624,1042,220,955,1303,4634,36520,2035,545,2518,3248,24025
8600000US91354,91354,ZCTA5 91354,28367,788,35,0,78,73,513,27579,1930,328,2779,3099,17167
8600000US91355,91355,ZCTA5 91355,31708,2011,107,0,70,119,1413,29697,1561,284,2522,2468,19568
8600000US91356,91356,ZCTA5 91356,29374,4271,291,19,293,471,2603,25103,1434,251,1391,1853,15685
8600000US91360,91360,ZCTA5 91360,41414,3228,164,0,248,245,2069,38186,1731,484,2959,3345,23224
8600000US91361,91361,ZCTA5 91361,19668,1258,19,26,103,81,766,18410,652,180,1452,1534,10693
8600000US91362,91362,ZCTA5 91362,35448,1887,112,0,289,193,1066,33561,1568,377,2824,3318,20981
8600000US91364,91364,ZCTA5 91364,25877,1815,84,10,165,127,961,24062,1663,313,1792,1314,15033
8600000US91367,91367,ZCTA5 91367,40119,3189,198,17,66,187,2049,36930,2193,441,2233,2339,24108
8600000US91371,91371,ZCTA5 91371,0,0,0,0,0,0,0,0,0,0,0,0,0
8600000US91377,91377,ZCTA5 91377,14404,808,4,0,138,91,413,13596,655,96,1185,1903,8648
8600000US91381,91381,ZCTA5 91381,19592,889,94,38,126,87,460,18703,1075,396,2230,2433,11260
8600000US91384,91384,ZCTA5 91384,22568,1877,76,21,279,361,1108,20691,861,201,2104,2703,13564
8600000US91387,91387,ZCTA5 91387,40266,3550,342,49,529,503,2003,36716,2224,391,3579,3624,24041
8600000US91390,91390,ZCTA5 91390,19928,908,13,23,185,88,583,19020,1183,191,1823,1968,12478
8600000US91401,91401,ZCTA5 91401,39993,8226,703,170,546,993,5333,31767,1696,293,1853,2626,21847
8600000US91402,91402,ZCTA5 91402,70166,19847,2453,431,2713,2723,10657,50319,3871,638,3831,4242,33791
8600000US91403,91403,ZCTA5 91403,23349,2016,169,58,35,48,1401,21333,1298,188,1059,660,14800
8600000US91405,91405,ZCTA5 91405,53932,14523,1669,290,2141,1551,7964,39409,2667,545,2907,3283,26970
8600000US91406,91406,ZCTA5 91406,52835,9823,863,218,976,1353,5631,43012,3032,685,3297,2861,28789
8600000US91411,91411,ZCTA5 91411,23367,4253,411,50,332,326,2908,19114,1106,106,1596,913,13679
8600000US91423,91423,ZCTA5 91423,30830,2766,438,20,165,185,1768,28064,1740,193,1699,1286,19891
8600000US91436,91436,ZCTA5 91436,14468,736,0,12,49,32,434,13732,784,228,1096,1045,7742
8600000US91501,91501,ZCTA5 91501,20546,2340,50,34,94,296,1596,18206,884,142,874,1322,12391
8600000US91502,91502,ZCTA5 91502,11333,1642,76,13,82,144,865,9691,544,0,691,482,6337
8600000US91504,91504,ZCTA5 91504,25221,1767,62,74,161,125,1230,23454,1068,272,1739,1859,15263
8600000US91505,91505,ZCTA5 91505,30424,2265,140,0,104,78,1656,28159,1699,316,2088,1760,19128
8600000US91506,91506,ZCTA5 91506,18629,1082,53,0,22,95,762,17547,916,170,1226,1327,11619
8600000US91601,91601,ZCTA5 91601,36985,6463,515,125,426,539,4464,30522,1526,230,1756,1590,23491
8600000US91602,91602,ZCTA5 91602,17115,1561,95,0,27,64,1194,15554,650,128,702,559,11922
8600000US91604,91604,ZCTA5 91604,28027,2081,123,0,39,30,1772,25946,1511,389,1085,1313,18491
